"Certaines données sont associées à l'ancienne version du formulaire incendie. Consultez la documentation pour plus d'informations."
"Nombre d'incendies suivant les critères de sélection : 4393"
"Critères de sélection =>";"Date de première alerte, de : 2022-01-01 00:00:00";"Date de première alerte, jusqu'à : 2022-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Origine de l'alerte";"Moyens de première intervention";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Surface de feu à l'arrivée des secours > 0,1 ha";"Voie carrossable la plus proche";"Activité ou habitation la plus proche";"Type de peuplement";"Connaissance de la cause";"Source de l'enquête";Nature;"Intervention de l'équipe RCCI";"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Hygrométrie (%)";"Vitesse moyenne du vent (Km/h)";"Direction du vent";"Température (°C)";Commentaire;"Précision de la donnée";"Présence d'un contour valide"
2022;19690;"66";"66123";"Nyer";"2022-08-25 06:13:00";"Population";"5";20;20;;;;;;;;;;"Non";"3";"3";"3";"Certaine";"Sapeur-pompier";"Naturelle";"Non";;;;;68;26;"SO";20;;"";"Non"
2022;10308;"47";"47175";"Monflanquin";"2022-08-25 07:15:45";"Indéterminé";;1;1;;0;0;0;;;;;"Estimées";;;;;"Inconnue";;;;"Non";0;0;0;;;;;;"";"Non"
2022;18981;"2A";"2A198";"Ota";"2022-08-25 08:16:00";"Indéterminé";"3";1;1;;;;;;;;;;;"3";"3";"4";"Certaine";"Sapeur-pompier";"Naturelle";"Non";;;;;;;;;;"";"Non"
2022;5452;"44";"44217";"Vigneux-de-Bretagne";"2022-08-25 08:20:00";"Indéterminé";;200;0;;200;;;200;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;10854;"40";"40096";"Estigarde";"2022-08-25 08:20:00";"Indéterminé";;50;50;;0;;;0;;;0;"Estimées";;;;;;;"Naturelle";;"Non";;;;;;;;;"";"Non"
2022;11903;"33";"33380";"Val-de-Livenne";"2022-08-25 09:36:00";"Indéterminé";;5;5;;0;;;0;;;0;"Estimées";;;;;;;"Naturelle";;"Non";;;;;;;;;"";"Non"
2022;7140;"61";"61230";"Longny les Villages";"2022-08-25 12:01:31";"Indéterminé";;150000;0;;150000;;;150000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;11956;"33";"33422";"Saint-Jean-d'Illac";"2022-08-25 12:22:00";"Indéterminé";;2000;2000;;0;;;0;;;0;"Estimées";;;;;;;"Naturelle";;"Non";;;;;;;;;"";"Non"
2022;10738;"24";"24264";"Ménesplet";"2022-08-25 12:34:00";"Indéterminé";;538000;538000;;0;;;0;;;;"Mesurées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;10917;"40";"40169";"Maillas";"2022-08-25 13:12:00";"Indéterminé";;200;200;;0;;;0;;;0;"Estimées";;;;;;;"Naturelle";;"Non";;;;;;;;;"";"Non"
2022;12016;"33";"33076";"Budos";"2022-08-25 13:39:00";"Indéterminé";;20000;20000;;0;;;0;;;0;"Estimées";;;;;;;"Naturelle";;"Non";;;;;;;;;"";"Non"
2022;10839;"40";"40134";"Labouheyre";"2022-08-25 13:44:00";"Indéterminé";;10;10;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;23106;"57";"57089";"Bitche";"2022-08-25 14:12:00";"Indéterminé";;50000;50000;;;;;0;0;0;0;"Estimées";;;;;;;;;"Non";;;;;;;;"Feu de foret";"";"Non"
2022;19706;"66";"66231";"Vingrau";"2022-08-25 14:16:00";"Population";"1";2000;;2000;;;;;;;;;"Non";"1";"3";"1";"Certaine";"Sapeur-pompier";"Malveillance";"Non";;;;;44;10;"NO";31;;"";"Non"
2022;10834;"40";"40169";"Maillas";"2022-08-25 14:27:00";"Indéterminé";;39150;39150;;0;;;0;;;0;"Estimées";;;;;;;"Naturelle";;"Non";;;;;;;;;"";"Non"
2022;4676;"08";"08284";"Les Mazures";"2022-08-25 14:51:00";"Indéterminé";;100;0;;100;;;100;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;18798;"13";"13007";"Auriol";"2022-08-25 15:20:00";"Population";"3";24800;24800;;;;;;;;;;"Oui";"2";"2";"1";"Certaine";"Coordinateur";"Involontaire (travaux)";"Oui";;;;;;;;;;"";"Non"
2022;7139;"61";"61435";"Saint-Nicolas-de-Sommaire";"2022-08-25 15:49:58";"Indéterminé";;100000;0;;100000;;;100000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;11912;"33";"33070";"Brach";"2022-08-25 16:28:00";"Indéterminé";;200;200;;0;;;0;;;0;"Estimées";;;;;;;"Naturelle";;"Non";;;;;;;;;"";"Non"
2022;19708;"66";"66191";"Sansa";"2022-08-25 16:40:00";"Population";"4";400;400;;;;;;;;;;"Non";"3";"3";"4";"Certaine";"Sapeur-pompier";"Naturelle";"Non";;;;;72;17;"NO";18;;"";"Non"
2022;18615;"48";"48178";"Saint-Privat-de-Vallongue";"2022-08-25 16:56:00";"Population";"3";20000;20000;;;;;;;;;;"Oui";"2";"3";"3";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;11963;"33";"33417";"Sainte-Hélène";"2022-08-25 17:01:00";"Indéterminé";;200;200;;0;;;0;;;0;"Estimées";;;;;;;"Naturelle";;"Non";;;;;;;;;"";"Non"
2022;10932;"40";"40087";"Créon-d'Armagnac";"2022-08-25 17:53:00";"Indéterminé";;85990;85990;;0;;;0;;;0;"Estimées";;;;;;;"Naturelle";;"Non";;;;;;;;;"";"Non"
2022;11933;"33";"33164";"Fargues";"2022-08-25 19:22:00";"Indéterminé";;2000;2000;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;4994;"21";"21498";"Posanges";"2022-08-25 23:02:00";"Indéterminé";;500;0;;500;;;500;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;19712;"66";"66041";"Cases-de-Pène";"2022-08-26 05:36:00";"Population";"3";20000;;20000;;;;;;;;;"Non";"4";"3";"1";"Probable";"Sapeur-pompier";"Malveillance";"Non";;;;;60;30;"NO";26;;"";"Non"
2022;19720;"66";"66080";"Fontpédrouse";"2022-08-26 09:09:00";"Population";"5";20;20;;;;;;;;;;"Non";"3";"3";"3";"Certaine";"Sapeur-pompier";"Naturelle";"Non";;;;;52;4;"S";22;;"";"Non"
2022;18575;"34";"34329";"Vendres";"2022-08-26 10:43:00";"Population";"3";69119;;69119;;;;;;;;;;"4";"3";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;7138;"61";"61339";"Putanges-le-Lac";"2022-08-26 12:45:46";"Indéterminé";;1000;0;;1000;;;1000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;3963;"46";"46012";"Aynac";"2022-08-26 14:22:00";"Indéterminé";;300;0;;300;;;300;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;5351;"82";"82052";"Escatalens";"2022-08-26 16:00:00";"Indéterminé";;2000;0;;2000;;;2000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;10853;"40";"40164";"Retjons";"2022-08-26 16:44:00";"Indéterminé";;12000;12000;;0;;;0;;;0;"Estimées";;;;;;;"Naturelle";;"Non";;;;;;;;;"";"Non"
2022;18547;"83";"83023";"Brignoles";"2022-08-26 17:03:00";"Population";"3";20;20;;;;;;;;;;"Non";"4";"3";"4";"Certaine";"Forestier";"Naturelle";"Non";;;;;;;;;;"";"Non"
2022;18616;"2B";"2B007";"Albertacce";"2022-08-26 17:27:00";"Indéterminé";;10;;;;;;;;;;;;;;;"Certaine";"Sapeur-pompier";"Naturelle";;;;;;;;;;;"";"Non"
2022;4508;"35";"35173";"Melesse";"2022-08-26 18:07:00";"Indéterminé";;10;10;;0;;;0;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;18576;"34";"34003";"Agde";"2022-08-26 18:13:00";"Population";"3";1699;1699;;;;;;;;;;;"1";"1";"3";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;18577;"06";"06042";"Clans";"2022-08-26 18:19:00";"Population";"3";400;100;300;;;;;;;;;"Non";"3";"3";"1";"Probable";"Sapeur-pompier";"Naturelle";;;;;;;;;;;"";"Non"
2022;7137;"61";"61203";"Héloup";"2022-08-26 22:58:46";"Indéterminé";;200;0;;200;;;200;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;6996;"72";"72115";"Dissay-sous-Courcillon";"2022-08-27 03:23:00";"Indéterminé";;70;70;;0;;;0;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;11925;"33";"33450";"Saint-Michel-de-Castelnau";"2022-08-27 11:14:00";"Indéterminé";;2500;2500;;0;;;0;;;0;"Estimées";;;;;;;"Naturelle";;"Non";;;;;;;;;"";"Non"
2022;10668;"24";"24146";"Creyssensac-et-Pissot";"2022-08-27 11:53:00";"Indéterminé";;5000;5000;;0;;;0;;;;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;11901;"33";"33248";"Listrac-Médoc";"2022-08-27 12:45:00";"Indéterminé";;20000;20000;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;19338;"11";"11254";"Montréal";"2022-08-27 13:24:00";"Indéterminé";;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;19730;"66";"66141";"Pia";"2022-08-27 14:17:00";"Population";"3";40000;;;;;;;;;40000;;"Oui";"1";"2";"6";"Certaine";"Sapeur-pompier";"Malveillance";"Oui";;;;;37;15;"E";33;;"";"Non"
2022;9196;"12";"12097";"Espeyrac";"2022-08-27 14:27:00";"Indéterminé";;141300;131000;;8100;;;0;8100;2200;10300;"Mesurées";;;;;;;;;;;;;;;;;"GE04G9.5";"";"Oui"
2022;9197;"12";"12208";"Saint-Affrique";"2022-08-27 14:34:00";"Indéterminé";;65500;45900;;1100;;;0;1100;18500;19600;"Mesurées";;;;;;;;;;;;;;;;;"GD48A2.4";"";"Oui"
2022;7136;"61";"61475";"Soligny-la-Trappe";"2022-08-27 15:14:48";"Indéterminé";;600000;0;;600000;;;600000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;6135;"27";"27008";"Alizay";"2022-08-27 16:30:00";"Indéterminé";;90000;0;;35000;;;35000;0;55000;55000;"Estimées";;;;;;;;;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;18543;"48";"48155";"Saint-Germain-de-Calberte";"2022-08-27 16:35:00";"Population";"3";100;;100;;;;;;;;;"Non";"2";"3";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;7135;"61";"61167";"La Ferté-en-Ouche";"2022-08-27 16:43:04";"Indéterminé";;4000;0;;4000;;;4000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;9529;"16";"16283";"Ronsenac";"2022-08-27 17:43:00";"Indéterminé";;4800;3700;;;1100;;;;;;"Mesurées";"Oui";;;;"Inconnue";;;"Non";"Non";;;;;;;;;"";"Non"
2022;18620;"2B";"2B016";"Antisanti";"2022-08-27 18:13:00";"Indéterminé";;10;;;;;;;;;;;;;;;"Certaine";"Sapeur-pompier";"Naturelle";;;;;;;;;;;"";"Non"
2022;10671;"24";"24436";"Saint-Laurent-des-Hommes";"2022-08-27 18:44:00";"Indéterminé";;1000;1000;;0;;;0;;;;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;23046;"57";"57742";"Walscheid";"2022-08-27 19:03:00";"Indéterminé";;200;200;;;;;0;0;0;0;"Estimées";;;;;;;;;"Non";;;;;;;;"Feu de foret";"";"Non"
2022;11829;"33";"33173";"Francs";"2022-08-27 19:56:00";"Indéterminé";;5000;5000;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;11827;"33";"33527";"Le Teich";"2022-08-27 20:31:00";"Indéterminé";;200;200;;0;;;0;;;0;"Estimées";;;;;;;"Accidentelle";;"Non";;;;;;;;;"";"Non"
2022;19071;"07";"07161";"Montpezat-sous-Bauzon";"2022-08-28 00:18:00";"Population";"3";248000;;248000;;;;;;;;;"Oui";"4";"3";"1";"Probable";"Coordinateur";"Malveillance";"Oui";;;;;;10;"SO";15;;"";"Non"
2022;18680;"04";"04039";"Castellane";"2022-08-28 11:33:00";"Population";"3";5;5;;;;;;;;;;;;;;"Certaine";"Sapeur-pompier";"Naturelle";"Non";;;;;;;;;;"";"Non"
2022;10877;"40";"40171";"Mano";"2022-08-28 13:37:00";"Indéterminé";;1000;1000;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;4825;"77";"77244";"Larchant";"2022-08-28 13:40:00";"Indéterminé";;1;1;;0;;;0;0;0;0;"Mesurées";;;;;;"Coordinateur";"Involontaire (particulier)";;;;;;;;;;;"";"Non"
2022;6984;"72";"72056";"Champfleur";"2022-08-28 14:47:00";"Indéterminé";;2000;2000;;0;;;0;0;0;0;"Estimées";;;;;;"Sapeur-pompier";"Involontaire (particulier)";;;;;;;;;;;"";"Non"
2022;5560;"29";"29037";"Combrit";"2022-08-28 15:57:00";"Indéterminé";;2000;0;;2000;;;2000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;18982;"2A";"2A089";"Ciamannacce";"2022-08-28 16:23:00";"Indéterminé";"3";10;;10;;;;;;;;;;"3";"3";"5";"Certaine";"Sapeur-pompier";"Naturelle";"Non";;;;;;;;;;"";"Non"
2022;11909;"33";"33519";"Le Taillan-Médoc";"2022-08-28 16:48:00";"Indéterminé";;100;100;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;9134;"55";"55036";"Beauclair";"2022-08-28 16:56:00";"Indéterminé";;1000;500;;500;;;0;500;0;500;"Mesurées";;;;;;;;;;;;;;;;;;"";"Non"
2022;18621;"2B";"2B124";"Ghisoni";"2022-08-28 17:05:00";"Indéterminé";;10;;;;;;;;;;;;;;;"Certaine";"Sapeur-pompier";"Naturelle";;;;;;;;;;;"";"Non"
2022;19336;"11";"11128";"Escueillens-et-Saint-Just-de-Bélengard";"2022-08-28 17:14:00";"Indéterminé";;1500;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;5352;"82";"82117";"Montaigu-de-Quercy";"2022-08-28 17:27:00";"Indéterminé";;60000;0;;60000;;;60000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;11830;"33";"33222";"Lalande-de-Pomerol";"2022-08-28 17:45:00";"Indéterminé";;500;500;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;6138;"27";"27676";;"2022-08-28 18:02:00";"Indéterminé";;22000;0;;22000;;;2000;20000;0;20000;"Estimées";;;;;;;;;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;4359;"91";"91671";"Villeneuve-sur-Auvers";"2022-08-28 18:08:00";"Indéterminé";;1000;0;;1000;;;1000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;11831;"33";"33284";"Mios";"2022-08-28 18:53:00";"Indéterminé";;15000;15000;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;18598;"34";"34003";"Agde";"2022-08-28 19:06:00";"Population";"3";4288;;4288;;;;;;;;;;"4";"3";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;19735;"66";"66030";"Calce";"2022-08-28 19:23:00";"Vigie-caméra";"1";20;;20;;;;;;;;;"Non";"4";"3";"1";"Probable";"Sapeur-pompier";"Malveillance";"Non";;;;;57;9;"E";26;;"";"Non"
2022;5561;"29";"29028";"Cléden-Cap-Sizun";"2022-08-28 21:04:00";"Indéterminé";;40;0;;40;;;40;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;19335;"11";"11255";"Montredon-des-Corbières";"2022-08-28 22:28:00";"Indéterminé";;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;19334;"11";"11095";"Comigne";"2022-08-29 12:07:00";"Indéterminé";;285519;56719;130900;;;;;;;97900;;;;;;"Certaine";"Gestionnaire";"Involontaire (particulier)";"Oui";;;;;;;;;;"";"Non"
2022;13368;"67";"67180";"Haguenau";"2022-08-29 12:55:00";"Indéterminé";;60000;60000;;0;;;0;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;21581;"84";"84105";"Saignon";"2022-08-29 13:58:00";"Population";"3";500;500;;;;;;;;;;;;;;"Inconnue";;;;;;;;;;;;;"";"Non"
2022;4686;"08";"08081";"Bogny-sur-Meuse";"2022-08-29 14:05:00";"Indéterminé";;500;0;;500;;;500;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;3983;"76";"76322";"Le Grand-Quevilly";"2022-08-29 14:32:00";"Indéterminé";;5000;0;;5000;;;5000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;10672;"24";"24354";"La Roche-Chalais";"2022-08-29 15:01:00";"Indéterminé";;30000;30000;;0;;;0;;;;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;13312;"55";"55045";"Belrupt-en-Verdunois";"2022-08-29 15:32:00";"Indéterminé";;30000;0;;10000;;;10000;0;20000;20000;"Estimées";;;;;;;;;;;;;;;;;"Carreau DFCI : KL26D25
Aucun dégât";"";"Non"
2022;10928;"40";"40243";"Rion-des-Landes";"2022-08-29 15:37:00";"Indéterminé";;150;150;;0;;;0;;;0;"Estimées";;;;;;;"Naturelle";;"Non";;;;;;;;;"";"Non"
2022;4687;"08";"08247";"Landrichamps";"2022-08-29 15:48:00";"Indéterminé";;10000;10000;;0;;;0;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;10934;"40";"40197";"Morcenx-la-Nouvelle";"2022-08-29 15:51:00";"Indéterminé";;300;300;;0;;;0;;;0;"Estimées";;;;;;;"Naturelle";;"Non";;;;;;;;;"";"Non"
2022;3982;"81";"81125";"Lacaze";"2022-08-29 16:07:00";"Indéterminé";;1000;0;;1000;;;1000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;23321;"50";"50041";"La Hague";"2022-08-29 16:28:44";"Indéterminé";;200;0;;;;;200;0;0;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;7134;"61";"61324";"Passais Villages";"2022-08-29 17:04:28";"Indéterminé";;5000;0;;5000;;;5000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;7133;"61";"61169";"Flers";"2022-08-29 18:11:20";"Indéterminé";;8000;0;;8000;;;8000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;10835;"40";"40164";"Retjons";"2022-08-29 18:12:00";"Indéterminé";;1;1;;0;;;0;;;0;"Estimées";;;;;;;"Naturelle";;"Non";;;;;;;;;"";"Non"
2022;10856;"40";"40266";"Saint-Julien-en-Born";"2022-08-29 18:41:00";"Indéterminé";;400;400;;0;;;0;;;0;"Estimées";;;;;;;"Naturelle";;"Non";;;;;;;;;"";"Non"
2022;11864;"33";"33057";"Blasimon";"2022-08-29 19:15:00";"Indéterminé";;100;100;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;12413;"31";"31587";"Villeneuve-lès-Bouloc";"2022-08-29 19:39:44";"Indéterminé";;30000;30000;;;;;;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"Données partielles ou non valides";"Non"
2022;10673;"24";"24272";"Minzac";"2022-08-29 21:05:00";"Indéterminé";;10000;10000;;0;;;0;;;;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;10674;"24";"24496";"Saint-Romain-et-Saint-Clément";"2022-08-29 21:44:00";"Indéterminé";;15000;15000;;0;;;0;;;;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;19075;"07";"07079";"Désaignes";"2022-08-29 21:53:00";"Population";"3";6000;;;;;;;;;;;"Oui";"3";"3";"5";"Probable";"Sapeur-pompier";"Naturelle";;;;;;;10;"N";20;;"";"Non"
2022;11832;"33";"33320";"Petit-Palais-et-Cornemps";"2022-08-30 00:12:00";"Indéterminé";;5000;5000;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;11833;"33";"33472";"Saint-Sauveur-de-Puynormand";"2022-08-30 00:50:00";"Indéterminé";;5000;5000;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;21582;"84";"84065";"Lauris";"2022-08-30 01:34:00";"Population";"3";360;360;;;;;;;;;;;;;"4";;;;;;;;;;;;;;"";"Non"
2022;11834;"33";"33261";"Lussac";"2022-08-30 08:13:00";"Indéterminé";;100;100;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;7940;"38";"38276";"Nivolas-Vermelle";"2022-08-30 14:34:00";"Indéterminé";;10;0;;10;;;10;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;19079;"07";"07028";"Beaulieu";"2022-08-30 15:04:00";"Population";"3";70000;70000;;;;;;;;;;"Oui";"1";"3";"3";"Inconnue";;;;;;;;;;;;;"";"Non"
2022;4290;"80";"80004";"Acheux-en-Vimeu";"2022-08-30 15:34:00";"Indéterminé";;1700;0;;1700;;;1500;200;0;200;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;10597;"24";"24354";"La Roche-Chalais";"2022-08-30 16:10:00";"Indéterminé";;217000;217000;;0;;;0;;;;"Mesurées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;5354;"82";"82185";"Valeilles";"2022-08-30 16:28:00";"Indéterminé";;50000;50000;;0;;;0;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;10840;"40";"40056";"Brocas";"2022-08-30 16:44:00";"Indéterminé";;3000;3000;;0;;;0;;;0;"Estimées";;;;;;;"Naturelle";;"Non";;;;;;;;;"";"Non"
2022;12015;"33";"33076";"Budos";"2022-08-30 16:51:00";"Indéterminé";;500;500;;0;;;0;;;0;"Estimées";;;;;;;"Naturelle";;"Non";;;;;;;;;"";"Non"
2022;18656;"83";"83008";"Bagnols-en-Forêt";"2022-08-30 17:04:00";"Vigie-caméra";"3";200;200;;;;;;;;;;"Non";"3";"3";"4";"Certaine";"Forestier";"Naturelle";"Non";;;;;;;;;;"";"Non"
2022;19081;"07";"07256";;"2022-08-30 17:15:00";"Population";"3";500;;500;;;;;;;;;;"1";"3";"1";"Probable";"Sapeur-pompier";"Naturelle";;;;;;;0;;25;;"";"Non"
2022;4094;"46";"46045";"Cajarc";"2022-08-30 17:24:00";"Indéterminé";;8000;0;;8000;;;8000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;7132;"61";"61036";"Belfonds";"2022-08-30 17:31:28";"Indéterminé";;30000;0;;30000;;;30000;0;;;;;;;;;;"Malveillance";;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;6219;"27";"27516";"Treis-Sants-en-Ouche";"2022-08-30 17:53:00";"Indéterminé";;100;0;;100;;;100;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;9536;"16";"16046";"Coteaux-du-Blanzacais";"2022-08-30 19:39:00";"Indéterminé";;3200;3200;;;;;;;;;"Mesurées";"Oui";;;;"Inconnue";;;"Non";"Non";;;;;;;;;"";"Non"
2022;9537;"16";"16258";"Pérignac";"2022-08-30 21:31:00";"Indéterminé";;300;300;;;;;;;;;"Estimées";;;;;"Inconnue";;;"Non";"Non";;;;;;;;;"";"Non"
2022;10677;"24";"24436";"Saint-Laurent-des-Hommes";"2022-08-30 21:56:00";"Indéterminé";;20000;20000;;0;;;0;;;;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;18965;"13";"13056";"Martigues";"2022-08-31 11:23:00";"Population";"3";20;20;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;4688;"08";"08081";"Bogny-sur-Meuse";"2022-08-31 13:24:00";"Indéterminé";;2;0;;2;;;2;0;0;0;"Estimées";;;;;;"Coordinateur";"Involontaire (travaux)";;;;;;;;;;;"";"Non"
2022;20227;"11";"11261";"Moux";"2022-08-31 13:54:00";"Indéterminé";;5000;;;;;;;;;;;;;;;"Probable";"Gestionnaire";"Involontaire (particulier)";"Oui";;;;;;;;;;"";"Non"
2022;18648;"34";"34086";"Courniou";"2022-08-31 14:02:00";"Population";"2";2118;;2118;;;;;;;;;"Oui";"1";"3";"1";"Inconnue";"Coordinateur";;"Non";;;;;;;;;;"";"Non"
2022;10194;"17";"17077";"Cercoux";"2022-08-31 15:12:00";"Indéterminé";;30000;5000;;25000;0;0;;;;;"Mesurées";;;;;"Inconnue";;;;"Non";0;0;0;;;;;;"";"Non"
2022;11805;"33";"33361";"Ruch";"2022-08-31 15:34:00";"Indéterminé";;100;100;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;7472;"56";"56090";"Inzinzac-Lochrist";"2022-08-31 16:12:00";"Indéterminé";;200;0;;200;;;200;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;4072;"71";"71175";"Diconne";"2022-08-31 16:37:00";"Indéterminé";;20000;0;;20000;;;20000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;11865;"33";"33380";"Val-de-Livenne";"2022-08-31 16:52:00";"Indéterminé";;50000;50000;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;18682;"13";"13055";"Marseille";"2022-08-31 17:50:00";"Population";"1";150;;150;;;;;;;;;"Non";"1";"3";"4";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;10843;"40";"40135";"Labrit";"2022-08-31 18:22:00";"Indéterminé";;3557;3557;;0;;;0;;;0;"Estimées";;;;;;;"Naturelle";;"Non";;;;;;;;;"";"Non"
2022;9540;"16";"16192";"Terres-de-Haute-Charente";"2022-08-31 19:57:00";"Indéterminé";;10500;500;;;10000;;;;;;"Estimées";;;;;"Inconnue";;;"Non";"Non";;;;;;;;;"";"Non"
2022;4525;"35";"35104";"Epiniac";"2022-08-31 21:32:00";"Indéterminé";;800;800;;0;;;0;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;9541;"16";"16384";"Touvérac";"2022-08-31 21:44:00";"Indéterminé";;5500;5500;;;;;;;;;"Mesurées";"Oui";;;;"Inconnue";;;"Non";"Non";;;;;;;;;"";"Non"
2022;19082;"07";"07028";"Beaulieu";"2022-09-01 11:36:00";"Population";"3";80000;;80000;;;;;;;;;"Oui";"3";"3";"1";"Probable";"Sapeur-pompier";"Naturelle";;;;;;;10;"N";25;;"";"Non"
